Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	PxK_sample_type
SRX15693840	SRR19643499	2022-06-28 14:18:27	2022-06-13 19:11:59	4051343	1223505586	4051343	302	478		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643499/SRR19643499.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390241	SAMN29018614	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239894							no					GEO	SRA1436942		public	40FA01A8C786C9EE8261F5E78616061B	98D62D7FAD3F0495B868AFD7216CD92D			
SRX15693841	SRR19643500	2022-06-28 14:18:27	2022-06-13 19:07:38	3175757	959078614	3175757	302	412		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643500/SRR19643500.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390242	SAMN29018616	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239895							no					GEO	SRA1436942		public	B141134E238736E4C24E78904F07856E	707AA790F9F3E0EDE09FD15223D5907F			
SRX15693842	SRR19643501	2022-06-28 14:18:27	2022-06-13 19:06:10	1427914	431230028	1427914	302	185		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643501/SRR19643501.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390243	SAMN29018618	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239896							no					GEO	SRA1436942		public	127FF388D50EF217AE69FBC55C248F27	ADC676659B5DE49C175CE962913B4ED1			
SRX15693810	SRR19643711	2022-06-28 14:18:26	2022-06-13 19:10:24	5767378	1741748156	5767378	302	691		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643711/SRR19643711.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390211	SAMN29017881	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239792							no					GEO	SRA1436942		public	F0C3BECE9D04451EE4009620ECC52218	2F93936088C1B31069A7398AA66453CD			
SRX15693811	SRR19643712	2022-06-28 14:18:26	2022-06-13 19:07:31	148204	44757608	148204	302	18		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643712/SRR19643712.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390212	SAMN29017882	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239793							no					GEO	SRA1436942		public	945AA36D4254D1FBC5EFA21F73F2927E	43FCCF9E8B6A70CEA6287EC6058E9299			
SRX15693812	SRR19643713	2022-06-28 14:18:26	2022-06-13 19:10:31	5304867	1602069834	5304867	302	638		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643713/SRR19643713.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390213	SAMN29017883	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239794							no					GEO	SRA1436942		public	87BDD478E0DF711DEA1DB5349C293F18	AD08B5DE116190FB00338B7A72B2B215			
SRX15693813	SRR19643714	2022-06-28 14:18:26	2022-06-13 19:09:54	4893038	1477697476	4893038	302	585		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643714/SRR19643714.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390214	SAMN29017884	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239795							no					GEO	SRA1436942		public	8D6383B71ECBA6A635F3A437E83F1EC1	9E8F4225C68E7BF0DD8B5236C9A18B4D			
SRX15693814	SRR19643715	2022-06-28 14:18:26	2022-06-13 19:08:16	2041287	616468674	2041287	302	244		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643715/SRR19643715.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390215	SAMN29017885	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239796							no					GEO	SRA1436942		public	244E6BD6856D0FE556FDFA47F374A583	96A9DD2D3069FFA35E9C2182AF4871DB			
SRX15693815	SRR19643716	2022-06-28 14:18:26	2022-06-13 19:10:04	4917422	1485061444	4917422	302	587		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643716/SRR19643716.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390217	SAMN29017916	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239797							no					GEO	SRA1436942		public	89D6ED68176AFA0B4CB36934024F9E1C	601F4A79D00778821BD326C92F9D6AB9			
SRX15693816	SRR19643717	2022-06-28 14:18:26	2022-06-13 19:20:32	4943663	1492986226	4943663	302	588		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643717/SRR19643717.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390216	SAMN29017917	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239798							no					GEO	SRA1436942		public	2FDF12422047C0EDDBCE19CD5CCBE066	F3BEA7D9C9B99DC0D9E69056076F5BD8			
SRX15693817	SRR19643718	2022-06-28 14:18:26	2022-06-13 19:08:24	2016367	608942834	2016367	302	239		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643718/SRR19643718.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390218	SAMN29017918	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239799							no					GEO	SRA1436942		public	290A75EC6090E54742926706757F1E72	B3F156ED52E9B985BF7D3D9BFAAA462A			
SRX15693818	SRR19643719	2022-06-28 14:18:26	2022-06-13 19:08:18	952237	287575574	952237	302	114		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643719/SRR19643719.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390219	SAMN29017919	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239800							no					GEO	SRA1436942		public	E6BAACEE408B835FECB9F9A8A080C29A	7358C2A55CB1E56416FBC2F8FA59AC37			
SRX15693819	SRR19643720	2022-06-28 14:18:26	2022-06-13 19:10:50	4837140	1460816280	4837140	302	576		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643720/SRR19643720.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390220	SAMN29017920	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239801							no					GEO	SRA1436942		public	D7E556389EE3EE81DF2FB59329A9B8BD	0B24D947154694BF33135DA87AA49B51			
SRX15693820	SRR19643721	2022-06-28 14:18:26	2022-06-13 19:13:11	8021616	2422528032	8021616	302	993		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643721/SRR19643721.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390221	SAMN29017921	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239802							no					GEO	SRA1436942		public	68EAC21C3FD507604727AA448948E39C	5DDD7F9F1CA5BBA3DDBFC3A07E0F5CA0			
SRX15693821	SRR19643722	2022-06-28 14:18:26	2022-06-13 19:14:04	9565697	2888840494	9565697	302	1158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643722/SRR19643722.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390222	SAMN29017922	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239803							no					GEO	SRA1436942		public	75C064984B2B9AEC6148AE9A0A4BAF5A	BEBAEAAE44EEBE284394B29A488196E9			
SRX15693822	SRR19643723	2022-06-28 14:18:26	2022-06-13 19:10:28	4456505	1345864510	4456505	302	555		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643723/SRR19643723.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390224	SAMN29017923	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239804							no					GEO	SRA1436942		public	370A314CE545B208F0227BE53777250F	8AB0E4C4918DFEC6E5F88DE0112CAA41			
SRX15693823	SRR19643724	2022-06-28 14:18:26	2022-06-13 19:09:20	2532585	764840670	2532585	302	314		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643724/SRR19643724.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390223	SAMN29017924	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239805							no					GEO	SRA1436942		public	B0FF37F9E766AB73FB90E17DE851829E	DFEA638DC19FADAF5BD57D0553F0560B			
SRX15693824	SRR19643725	2022-06-28 14:18:26	2022-06-13 19:10:35	4890659	1476979018	4890659	302	612		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643725/SRR19643725.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390225	SAMN29017925	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239806							no					GEO	SRA1436942		public	1114F512EF3AF32B277C7CE00FEEE450	D4DB3AC0B4E52B360EAB08FA3FD60979			
SRX15693825	SRR19643726	2022-06-28 14:18:26	2022-06-13 19:10:35	3611711	1090736722	3611711	302	447		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643726/SRR19643726.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390226	SAMN29017926	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239807							no					GEO	SRA1436942		public	F76317D55CF5FA6B60109F99C3903C4B	89B289B6B2B6305E648CFB70A68CD9C7			
SRX15693826	SRR19643727	2022-06-28 14:18:26	2022-06-13 19:15:58	10951506	3307354812	10951506	302	1305		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643727/SRR19643727.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390228	SAMN29017927	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239808							no					GEO	SRA1436942		public	36DB257577639DB630D61639A201B828	43E9DBE08AC853032B277C40BB6B2C7A			
SRX15693827	SRR19643728	2022-06-28 14:18:26	2022-06-13 19:10:30	5066389	1530049478	5066389	302	604		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643728/SRR19643728.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390227	SAMN29017928	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239809							no					GEO	SRA1436942		public	DD133AFED34A4BCC07DAB81527DFC080	209C1E4D64C8C76BB851079E9FD1F8D4			
SRX15693828	SRR19643729	2022-06-28 14:18:26	2022-06-13 19:25:57	11816173	3568484246	11816173	302	1499		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643729/SRR19643729.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390229	SAMN29017929	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239810							no					GEO	SRA1436942		public	A38AE6BDF9BA829A015F6705586BAA7F	B4A30178623821749DC92FF80C5A1336			
SRX15693829	SRR19643730	2022-06-28 14:18:26	2022-06-13 19:08:17	572594	172923388	572594	302	71		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643730/SRR19643730.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390230	SAMN29017930	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239811							no					GEO	SRA1436942		public	FDE33E269AB445529D59A0A2AB519376	804D5A44BB749545A86116071138AC8F			
SRX15693830	SRR19643731	2022-06-28 14:18:26	2022-06-13 19:09:24	2551513	770556926	2551513	302	316		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643731/SRR19643731.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390231	SAMN29017931	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239812							no					GEO	SRA1436942		public	FE41174DB4AD47CB92ADF691E2103891	8C0B4E506E01782628BF951EDD32A991			
SRX15693789	SRR19643157	2022-06-28 14:18:25	2022-06-13 19:06:39	5034082	1520292764	5034082	302	597		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643157/SRR19643157.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390190	SAMN29017992	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239699							no					GEO	SRA1436942		public	1A69B4CDEFAD467064D9B0F3D8A06D9D	B52DB7D0536612287D31663BCA9F5E3C			
SRX15693790	SRR19643158	2022-06-28 14:18:25	2022-06-13 19:08:01	6669161	2014086622	6669161	302	799		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643158/SRR19643158.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390191	SAMN29017993	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239700							no					GEO	SRA1436942		public	CAF2DC3E63A13BC374AB2666A43DAF01	39C9DDD9B7A8F39FC42C616537200AA2			
SRX15693791	SRR19643159	2022-06-28 14:18:25	2022-06-13 19:08:07	6013812	1816171224	6013812	302	715		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643159/SRR19643159.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390192	SAMN29017994	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239701							no					GEO	SRA1436942		public	2AA609D75336DEABCB0D5B02C9FA9142	90F47B3041AF726103C7E2D08BED2CC2			
SRX15693792	SRR19643160	2022-06-28 14:18:25	2022-06-13 19:04:33	423086	127771972	423086	302	48		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643160/SRR19643160.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390193	SAMN29017995	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239702							no					GEO	SRA1436942		public	C9692633C508AA175F5E0CAB1F08923F	B20A78D77D45ABA67D529CF9ADF460F5			
SRX15693793	SRR19643161	2022-06-28 14:18:25	2022-06-13 19:08:29	6242623	1885272146	6242623	302	734		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19643/SRR19643161/SRR19643161.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390194	SAMN29017996	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239703							no					GEO	SRA1436942		public	844B460BECB4ADBFF3FA1696856192A1	D010DADF95C292C84D8195880613CBE7			
SRX15693794	SRR19643162	2022-06-28 14:18:25	2022-06-13 19:05:12	2279276	688341352	2279276	302	251		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643162/SRR19643162.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390195	SAMN29017997	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239704							no					GEO	SRA1436942		public	FF92E2FA229473184AD4D1AB9C6F84F9	423C4A44EA55343DA0ED0B2F306E3CE7			
SRX15693795	SRR19643163	2022-06-28 14:18:25	2022-06-13 19:05:12	2996719	905009138	2996719	302	355		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643163/SRR19643163.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390196	SAMN29017998	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239705							no					GEO	SRA1436942		public	3A66011EB9B74D3296F72C8F29E2B4AD	1A3DAAC32534646928DE79C9DF67EB19			
SRX15693796	SRR19643164	2022-06-28 14:18:25	2022-06-13 19:06:11	5199283	1570183466	0	302	614		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643164/SRR19643164.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390197	SAMN29017999	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239706							no					GEO	SRA1436942		public	C0F85BB1128FA3D2303482B05415FC24	4D012FCEF6D644338F3BF16D720BD5F5			
SRX15693797	SRR19643165	2022-06-28 14:18:25	2022-06-13 19:05:22	2431639	734354978	2431639	302	289		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643165/SRR19643165.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390198	SAMN29018000	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239707							no					GEO	SRA1436942		public	A8CD33C84EFABB1165F4BCFBF9D14FC4	9488BCD0D74AC08710992ADA1BAE0639			
SRX15693798	SRR19643166	2022-06-28 14:18:25	2022-06-13 19:07:27	5543359	1674094418	5543359	302	659		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643166/SRR19643166.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390199	SAMN29018001	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239708							no					GEO	SRA1436942		public	64DCAF78FEC1E1AAEBE47BF20A7B5F2B	B85FEF6ABA1B05148B2DB04FBE46CC7D			
SRX15693799	SRR19643167	2022-06-28 14:18:25	2022-06-13 19:07:37	5131360	1549670720	5131360	302	593		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19643/SRR19643167/SRR19643167.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390200	SAMN29018002	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239709							no					GEO	SRA1436942		public	94FF2B6FD380FB61098C259B6AD907B2	D6CDE2993E04DB2A94B8E775215384B7			
SRX15693800	SRR19643168	2022-06-28 14:18:25	2022-06-13 19:05:17	1864228	562996856	1864228	302	207		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643168/SRR19643168.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390201	SAMN29018003	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239710							no					GEO	SRA1436942		public	2CFA317CB1718A3134FA9085B6CFDDC8	213342D0F6D14A000B031ED05CD96FF9			
SRX15693801	SRR19643169	2022-06-28 14:18:25	2022-06-13 19:04:50	1366316	412627432	1366316	302	161		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643169/SRR19643169.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390202	SAMN29018004	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239711							no					GEO	SRA1436942		public	66FEB0FE83C5322787223418C0C794F7	60D17079BD0F5179753DFD2E5F2F6A96			
SRX15693802	SRR19643170	2022-06-28 14:18:25	2022-06-13 19:04:13	292788	88421976	292788	302	34		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643170/SRR19643170.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390203	SAMN29018005	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239712							no					GEO	SRA1436942		public	253011ED3B9C6F732F38C3953C02670A	0D30F5242671C862F47757292BDACA56			
SRX15693803	SRR19643171	2022-06-28 14:18:25	2022-06-13 19:04:08	138173	41728246	138173	302	17		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19643/SRR19643171/SRR19643171.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390204	SAMN29018006	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239713							no					GEO	SRA1436942		public	227C6502C0F8AC3EAAA7D9186C616442	31D964A30C2C324F46DB6D7AAFF33678			
SRX15693804	SRR19643172	2022-06-28 14:18:25	2022-06-13 19:04:44	1182105	356995710	1182105	302	142		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643172/SRR19643172.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390205	SAMN29018007	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239714							no					GEO	SRA1436942		public	76ACB572AFCC8D84F8794524CB1DA485	DADE960ADEFB6E6F0B6F70795EDFB067			
SRX15693805	SRR19643173	2022-06-28 14:18:25	2022-06-13 19:04:56	2561157	773469414	2561157	302	303		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19643/SRR19643173/SRR19643173.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390206	SAMN29018008	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239715							no					GEO	SRA1436942		public	26D13A5FBD4753B716982AEA3CD08F0C	A2E80FBF28AD70136D796B2E47CB37A2			
SRX15693806	SRR19643174	2022-06-28 14:18:25	2022-06-13 19:06:56	5732838	1731317076	5732838	302	682		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19643/SRR19643174/SRR19643174.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390207	SAMN29018009	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239716							no					GEO	SRA1436942		public	04266C2E0871E4A6F581A7A40E9CAC31	828351AD14958B4C8EB093BE8AA2131D			
SRX15693807	SRR19643175	2022-06-28 14:18:25	2022-06-13 19:08:31	7217215	2179598930	7217215	302	858		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR019/19643/SRR19643175/SRR19643175.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP379978	PRJNA848841		848841	SRS13390208	SAMN29018010	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6239717							no					GEO	SRA1436942		public	8CF7588C1905672BE43C29102A0B6667	7587DEC793B5D25DC0766D631C98E39B			
