Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	PxK_sample_type
SRX15014066	SRR18936485	2023-03-01 16:06:02	2022-04-28 3:42:33	5963741	1789122300	5963741	300	543		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936485/SRR18936485.lite.1	GSM6069172	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762638	SAMN27868248	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069172							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	4086B27E6A27E7DA034A534550274085	93CD367ECF515BAF83C3AA65B9EE8FB5			
SRX15014067	SRR18936484	2023-03-01 16:06:02	2022-04-28 3:43:59	5596272	1678881600	5596272	300	512		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936484/SRR18936484.lite.1	GSM6069173	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762721	SAMN27868247	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069173							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	71234D990B0170EB903D8E6B26229B02	5DF3CBCCA2C6ACCA641A2EC4545E55FA			
SRX15014068	SRR18936483	2023-03-01 16:06:02	2022-04-28 3:45:26	6871805	2061541500	6871805	300	629		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936483/SRR18936483.lite.1	GSM6069174	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762641	SAMN27868246	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069174							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	819DEDC4E261735757B3295D70306CB0	C2CC4B848B57F4423C60035550D15386			
SRX15014069	SRR18936482	2023-03-01 16:06:02	2022-04-28 3:43:18	5377946	1613383800	5377946	300	501		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936482/SRR18936482.lite.1	GSM6069175	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762640	SAMN27868245	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069175							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	5C52782C3336048E6BA0025CBD55D334	E9C55E8DEA558066D2714F5D6844BF0F			
SRX15014070	SRR18936481	2023-03-01 16:06:02	2022-04-28 3:43:21	6034198	1810259400	6034198	300	567		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18936/SRR18936481/SRR18936481.lite.1	GSM6069176	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762643	SAMN27868244	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069176							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	99D9FB9C06100FB2F8C5612B615AECAC	FAF70A65413D8DEB49F7F8436709614F			
SRX15014071	SRR18936480	2023-03-01 16:06:02	2022-04-28 3:46:43	5989773	1796931900	5989773	300	556		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936480/SRR18936480.lite.1	GSM6069177	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762642	SAMN27868243	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069177							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	20A4D33E1221A6469EF9ADAC0B9F351D	E4BE76C51EE3D82B4D49974C86DB973C			
SRX15014072	SRR18936479	2023-03-01 16:06:02	2022-04-28 3:45:11	6556223	1966866900	6556223	300	610		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936479/SRR18936479.lite.1	GSM6069178	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762644	SAMN27868242	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069178							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	05AF3700A9374AC05AE5A45A7ED452E9	301FA530E0C1A2562B36EA48786EB1A2			
SRX15014073	SRR18936478	2023-03-01 16:06:02	2022-04-28 3:42:29	5701323	1710396900	5701323	300	531		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936478/SRR18936478.lite.1	GSM6069179	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762876	SAMN27868241	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069179							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	BC2EBFC457A1BD4F57712A607006BE2A	F74DBC1262E0220588CBC75FA6FDE351			
SRX15014074	SRR18936477	2023-03-01 16:06:02	2022-04-28 3:43:28	5582108	1674632400	5582108	300	517		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936477/SRR18936477.lite.1	GSM6069180	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762645	SAMN27868240	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069180							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	41FD567AD3BCE786B6C6ACFC87F0D1F0	1D7E99BD9F79B4286B77D87B843F3835			
SRX15014075	SRR18936476	2023-03-01 16:06:02	2022-04-28 3:44:33	5111615	1533484500	5111615	300	473		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR018/18936/SRR18936476/SRR18936476.lite.1	GSM6069181	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762722	SAMN27868239	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069181							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	C46AD21B8092068D055B4963BE1D1D89	5E61C28DFB9E749D64014B7C119A29AB			
SRX15014076	SRR18936475	2023-03-01 16:06:02	2022-04-28 3:42:43	6069525	1820857500	6069525	300	564		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936475/SRR18936475.lite.1	GSM6069182	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762646	SAMN27868238	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069182							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	BEE3F1F99DE31D61E8F8B242B91695D8	72D1971663A1CB363F169D6FE136D361			
SRX15014077	SRR18936474	2023-03-01 16:06:02	2022-04-28 3:43:35	5489482	1646844600	5489482	300	510		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936474/SRR18936474.lite.1	GSM6069183	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762647	SAMN27868237	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069183							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	80158EFBBEC33DA9A5DBB999F780B8AD	A8FDBC04E062AAAC50B95454710E6EE7			
SRX15014078	SRR18936473	2023-03-01 16:06:02	2022-04-28 3:42:59	5093491	1528047300	5093491	300	472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18936/SRR18936473/SRR18936473.lite.1	GSM6069184	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762877	SAMN27868236	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069184							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	5D5C27432C4EA7F384C4AEE73D173E44	CEAFED8EF8FFEEE8A80B6CFE2DD521DA			
SRX15014079	SRR18936472	2023-03-01 16:06:02	2022-04-27 8:44:42	3511105	1053331500	3511105	300	312		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18936/SRR18936472/SRR18936472.lite.1	GSM6069185	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12785683	SAMN27868235	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069185							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	A0438F31671C8FADC30B66572C2284BD	CE15FBBA07A8F5C82BFBFED11404BEA0			
SRX15014080	SRR18936471	2023-03-01 16:06:02	2022-04-27 8:44:46	2509530	752859000	2509530	300	233		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR018/18936/SRR18936471/SRR18936471.lite.1	GSM6069186	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762648	SAMN27868234	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069186							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	CCA69D84B1A89C0FE1D2CE7B402F55F9	5B7F6B34C1E528939975FC75A7B9AA64			
SRX15014081	SRR18936470	2023-03-01 16:06:02	2022-04-27 8:45:31	4099391	1229817300	4099391	300	367		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18936/SRR18936470/SRR18936470.lite.1	GSM6069187	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762649	SAMN27868233	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069187							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	E574E3E841E590244CA8E1A3E9D08E07	F4EC003436810416133113CC0B8F2E21			
SRX15014082	SRR18936469	2023-03-01 16:06:02	2022-04-27 8:47:17	6394784	1918435200	6394784	300	573		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936469/SRR18936469.lite.1	GSM6069188	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762650	SAMN27868232	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069188							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	67C6932BCE4CBC74A502B2EEF71E3885	75F5B839393762094F8929F9AB20077D			
SRX15014083	SRR18936468	2023-03-01 16:06:02	2022-04-27 8:45:00	4240908	1272272400	4240908	300	379		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18936/SRR18936468/SRR18936468.lite.1	GSM6069189	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762651	SAMN27868231	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069189							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	F21E08DF4ACC705FE79561DC782ECA00	EB08C7921203F8686A5C9A6A1E71484F			
SRX15014084	SRR18936467	2023-03-01 16:06:02	2022-04-27 8:46:42	6855757	2056727100	6855757	300	621		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936467/SRR18936467.lite.1	GSM6069190	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762966	SAMN27868230	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069190							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	9A79DD5ADC1F59AA24A3BD9054651068	02AB4A6F7F630E297899C98FE68124D3			
SRX15014085	SRR18936466	2023-03-01 16:06:02	2022-04-27 8:45:44	4190612	1257183600	4190612	300	374		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18936/SRR18936466/SRR18936466.lite.1	GSM6069191	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762723	SAMN27868229	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069191							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	3DDD02AA6FFF371556414F4C6387A46F	77732ABE84DC8EE71F27F49A2CA0597F			
SRX15014086	SRR18936465	2023-03-01 16:06:02	2022-04-27 8:46:38	6354621	1906386300	6354621	300	569		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18936/SRR18936465/SRR18936465.lite.1	GSM6069192	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762652	SAMN27868228	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069192							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	3A752F81DD63528FBED4ABFB8419D923	76F97A3A21D760976434AE5EAFA7BF5A			
SRX15014087	SRR18936464	2023-03-01 16:06:02	2022-04-27 8:46:45	6093777	1828133100	6093777	300	563		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936464/SRR18936464.lite.1	GSM6069193	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762878	SAMN27868227	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069193							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	3412786412FB030235DD2F8B10904FB8	86BFECDB921338E71B144599A70C5304			
SRX15014088	SRR18936463	2023-03-01 16:06:02	2022-04-27 8:44:42	4596698	1379009400	4596698	300	414		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18936/SRR18936463/SRR18936463.lite.1	GSM6069194	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762653	SAMN27868226	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069194							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	F768E0D46A9A425D10D743CBCE21AA02	D41BC0088E0BDD5186395FDDE2E9C02C			
SRX15014089	SRR18936462	2023-03-01 16:06:02	2022-04-27 8:46:42	5686168	1705850400	5686168	300	509		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18936/SRR18936462/SRR18936462.lite.1	GSM6069195	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP372462	PRJNA832584	3	832584	SRS12762967	SAMN27868225	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM6069195							no					AUSTRALIAN CENTRE FOR WATER AND ENVIRONMENTAL BIOTECHNOLOGY, UNIVERSITY OF QUEENSLAND	SRA1410796		public	8E7203BA05CF8F3DA18F300C8079C1F6	6C3D69593D4E68D33F731626A4EA76BA			
SRX19245601	SRR23302716	2023-03-01 0:37:51	2023-02-01 11:14:40	12417320	888859195	0	71	288		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302716/SRR23302716.lite.1	GSM7018188	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648777	SAMN33006349	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018188							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	C50278344EB7D3C138B20A8EC0D6C545	B5F1BEE45C5C97D13E1150883A202054			
SRX19245602	SRR23302715	2023-03-01 0:37:51	2023-02-01 11:13:04	10578586	757143669	0	71	245		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302715/SRR23302715.lite.1	GSM7018189	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648778	SAMN33006348	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018189							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	AC065E30566DC1A5DEEF5A1CF7889E2A	B50424D1690AFFE05DCD563B60D40780			
SRX19245603	SRR23302714	2023-03-01 0:37:51	2023-02-01 11:13:14	12061297	863355926	0	71	280		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302714/SRR23302714.lite.1	GSM7018190	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648779	SAMN33006347	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018190							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	1C3C360B645239C18DCCC6C5F498372A	3A737570AC0B0A351A446480086EED58			
SRX19245604	SRR23302713	2023-03-01 0:37:51	2023-02-01 11:15:42	12820784	917995438	0	71	296		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302713/SRR23302713.lite.1	GSM7018191	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648780	SAMN33006346	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018191							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	70CF67BA99FE92F602D38F1BCE023CEB	90B5964E8370D3077F2AA6AC7518A73B			
SRX19245605	SRR23302711	2023-03-01 0:37:51	2023-02-01 11:12:55	11939626	854833922	0	71	277		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302711/SRR23302711.lite.1	GSM7018192	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648781	SAMN33006345	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018192							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	A48D96FAEE3D418FDA3A8B04E0719A62	D1B506C24944191AD939DF43461CF65B			
SRX19245606	SRR23302710	2023-03-01 0:37:51	2023-02-01 11:14:50	12988441	929841396	0	71	300		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302710/SRR23302710.lite.1	GSM7018193	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648782	SAMN33006344	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018193							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	FDFD45E21E6D6CAB1852115D9DB4D697	A49136715B765A15FCA40D9EEEECFD35			
SRX19245607	SRR23302709	2023-03-01 0:37:51	2023-02-01 11:15:53	16320637	1168587344	0	71	375		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302709/SRR23302709.lite.1	GSM7018194	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648783	SAMN33006343	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018194							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	DA1E9040FC2BCD0C9B97964B84FEB055	E726FD45649A3D9533CAFDBF52D8F5CC			
SRX19245608	SRR23302712	2023-03-01 0:37:51	2023-02-01 11:14:46	16876506	1208095332	0	71	390		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302712/SRR23302712.lite.1	GSM7018195	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648784	SAMN33006342	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018195							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	9720929B6967A516530C1FA7E6D249DA	3B23AE545E6769E32128CA20D533D4FD			
SRX19245609	SRR23302708	2023-03-01 0:37:51	2023-02-01 11:15:01	14367046	1028727945	0	71	332		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302708/SRR23302708.lite.1	GSM7018196	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648785	SAMN33006341	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018196							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	7B2078B1832988299657CFD7404EFB75	CE4C1D1112D2CBB8C83D853FDF95BF32			
SRX19245610	SRR23302707	2023-03-01 0:37:51	2023-02-01 11:13:28	13176351	943555887	0	71	305		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302707/SRR23302707.lite.1	GSM7018197	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648786	SAMN33006340	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018197							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	F6C6255D83488C0332EF4A6C256E70E4	DCD331B2ADA6CB643E4CBA97B22D923E			
SRX19245611	SRR23302706	2023-03-01 0:37:51	2023-02-01 11:13:23	16290929	1166430568	0	71	374		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302706/SRR23302706.lite.1	GSM7018198	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648788	SAMN33006339	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018198							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	8D562474D2332693C92873916367C12C	24F73A605836619E3BCF6D62727DBF7E			
SRX19245612	SRR23302705	2023-03-01 0:37:51	2023-02-01 11:15:05	14050395	1006212300	0	71	324		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23302/SRR23302705/SRR23302705.lite.1	GSM7018199	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 2000	SRP420446	PRJNA930389		930389	SRS16648787	SAMN33006338	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM7018199							no					PLASTICIT�� DU G��NOME BACT��RIEN, G��NOMES ET G��N��TIQUE, INSTITUT PASTEUR	SRA1583211		public	9C7B1BAA8708ECABD1DDB77CDC8ACF25	6B77FBBEC0240BD1B259859C42C78311			
